City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
293,Pontian Kecil,MY,2022-03-20 05:05:49,1.4801,103.3899,85.14,61,100,4.45
294,Nyrob,RU,2022-03-20 05:05:50,60.733,56.7202,28.63,95,100,11.63
295,East London,ZA,2022-03-20 05:04:51,-33.0153,27.9116,69.94,82,31,2.44
296,Katsuura,JP,2022-03-20 05:05:50,35.1333,140.3,52.74,51,87,8.23
297,Baghdad,IQ,2022-03-20 05:05:51,33.3406,44.4009,48.11,49,0,14.97
298,Araouane,ML,2022-03-20 05:05:51,18.9048,-3.5265,71.35,16,2,9.55
299,Sabang,ID,2022-03-20 05:05:51,5.8933,95.3214,80.2,80,100,19.46
300,Egvekinot,RU,2022-03-20 05:05:52,66.3167,-179.1667,-16.37,95,10,0.74
301,Windhoek,NA,2022-03-20 05:01:34,-22.5594,17.0832,63.1,87,60,7.02
302,Vestmannaeyjar,IS,2022-03-20 05:03:12,63.4427,-20.2734,38.53,87,100,27.25
303,Strezhevoy,RU,2022-03-20 05:05:52,60.7333,77.5889,27.48,93,100,15.08
304,Kropotkin,RU,2022-03-20 05:05:53,45.4375,40.5756,28.09,58,3,17.87
305,Vila Franca Do Campo,PT,2022-03-20 05:05:53,37.7167,-25.4333,55.81,68,75,7.67
306,Belyy Yar,RU,2022-03-20 05:05:53,53.6039,91.3903,30.09,52,0,4.47
307,Unai,BR,2022-03-20 05:05:54,-16.3575,-46.9061,67.96,74,82,0.36
308,Isiolo,KE,2022-03-20 05:05:54,0.3546,37.5822,75.7,48,24,5.1
309,Arica,CL,2022-03-20 05:05:55,-18.475,-70.3042,66.43,72,0,6.91
310,Toktogul,KG,2022-03-20 05:05:55,41.8708,72.9402,37.96,86,100,0.65
311,Liuzhou,CN,2022-03-20 05:05:55,24.3126,109.3892,82.81,64,70,15.14
312,Mar Del Plata,AR,2022-03-20 05:05:56,-38.0023,-57.5575,54.88,68,0,8.05
313,Kaeo,NZ,2022-03-20 05:05:56,-35.1,173.7833,67.32,94,100,17.07
314,Iquitos,PE,2022-03-20 05:05:39,-3.7481,-73.2472,77.04,94,75,0.0
315,Awjilah,LY,2022-03-20 05:03:13,29.1081,21.2869,51.53,54,60,24.72
316,Beloha,MG,2022-03-20 05:06:57,-25.1667,45.05,72.64,54,9,12.59
317,Svay Rieng,KH,2022-03-20 05:06:58,11.0879,105.7993,92.82,47,99,7.54
318,Teeli,RU,2022-03-20 05:06:58,51.0333,90.2333,13.96,72,11,2.86
319,Ishinomaki,JP,2022-03-20 05:06:58,38.4167,141.3,44.1,58,69,24.83
320,Nara,JP,2022-03-20 05:02:03,34.6851,135.8049,54.5,37,76,9.78
321,Ust-Kuyga,RU,2022-03-20 05:06:59,70.0167,135.6,-2.79,84,25,7.81
322,Alofi,NU,2022-03-20 05:06:59,-19.0595,-169.9187,81.86,65,90,9.44
323,Nago,JP,2022-03-20 05:06:18,26.5881,127.9761,72.45,71,88,6.24
324,San Ignacio,BZ,2022-03-20 05:07:00,17.1561,-89.0714,75.34,94,0,0.0
325,Dzhebariki-Khaya,RU,2022-03-20 05:07:00,62.2167,135.8,19.29,77,99,2.1
326,Bar Harbor,US,2022-03-20 05:07:00,44.3876,-68.2039,42.28,91,100,8.05
327,Viedma,AR,2022-03-20 05:07:01,-40.8135,-62.9967,51.71,67,91,12.95
328,Limon,CR,2022-03-20 05:05:58,10.0,-83.0333,76.03,79,30,3.69
329,Anaconda,US,2022-03-20 05:07:01,46.1285,-112.9423,36.59,86,100,4.52
330,Padang,ID,2022-03-20 05:07:02,-0.9492,100.3543,84.25,63,97,5.37
331,Sisimiut,GL,2022-03-20 05:07:02,66.9395,-53.6735,-12.78,92,91,6.49
332,Vanersborg,SE,2022-03-20 05:07:02,58.3807,12.3234,24.75,93,11,1.14
333,Cabedelo,BR,2022-03-20 05:07:03,-6.9811,-34.8339,78.93,80,62,6.29
334,Nanae,JP,2022-03-20 05:07:03,41.8833,140.6833,37.06,84,94,11.14
335,Wellington,NZ,2022-03-20 05:05:26,-41.2866,174.7756,68.56,63,100,10.36
336,Rivne,UA,2022-03-20 05:07:04,50.6231,26.2274,29.57,54,0,4.16
337,Komsomolskiy,UZ,2022-03-20 05:07:04,40.4272,71.7189,39.92,75,100,0.0
338,Poum,NC,2022-03-20 05:07:05,-20.2333,164.0167,79.83,81,98,15.73
339,Zhigansk,RU,2022-03-20 05:07:05,66.7697,123.3711,8.33,89,100,28.16
340,Pisco,PE,2022-03-20 05:07:06,-13.7,-76.2167,69.85,83,0,4.61
341,Bosobolo,CD,2022-03-20 05:07:06,4.1833,19.9,73.33,62,65,1.52
342,Tambacounda,SN,2022-03-20 05:07:06,13.7539,-13.7586,76.87,19,21,4.61
343,Bambous Virieux,MU,2022-03-20 05:07:07,-20.3428,57.7575,84.45,79,40,0.0
344,Praia Da Vitoria,PT,2022-03-20 05:07:07,38.7333,-27.0667,56.75,80,95,16.42
345,Sorland,NO,2022-03-20 05:07:07,67.667,12.6934,43.41,91,100,36.33
346,Abu Kamal,SY,2022-03-20 05:07:08,34.4506,40.9171,40.78,30,64,14.5
347,Kulhudhuffushi,MV,2022-03-20 05:07:08,6.6221,73.07,83.41,70,1,14.74
348,Mountain Home,US,2022-03-20 05:03:39,43.133,-115.6912,44.08,100,100,24.16
349,Talaya,RU,2022-03-20 05:07:09,61.3833,152.75,19.6,77,99,2.1
350,Codrington,AU,2022-03-20 05:07:09,-38.2667,141.9667,68.25,68,99,10.83
351,College,US,2022-03-20 05:06:20,64.8569,-147.8028,17.55,66,75,11.5
352,Marrakesh,MA,2022-03-20 05:07:10,31.6315,-8.0083,55.47,88,40,10.36
353,Beni Suef,EG,2022-03-20 05:07:10,29.0731,31.0979,50.81,58,94,18.39
354,Batagay-Alyta,RU,2022-03-20 05:07:11,67.8006,130.4114,2.91,71,8,5.64
355,Ayan,RU,2022-03-20 05:08:11,56.45,138.1667,18.64,77,3,4.92
356,Saurimo,AO,2022-03-20 05:08:11,-9.6608,20.3916,62.92,98,37,3.33
357,Paita,PE,2022-03-20 05:08:12,-5.0892,-81.1144,73.96,73,99,10.49
358,Muyezerskiy,RU,2022-03-20 05:08:12,63.9333,31.65,34.66,88,11,11.18
359,Wairoa,NZ,2022-03-20 05:05:15,-39.0333,177.3667,69.55,54,100,5.99
360,Itaituba,BR,2022-03-20 05:05:08,-4.2761,-55.9836,72.12,99,93,1.07
361,Vardo,NO,2022-03-20 05:08:13,70.3705,31.1107,34.63,69,77,29.21
362,Ranong,TH,2022-03-20 05:08:13,9.9658,98.6348,88.9,56,100,2.1
363,Usinsk,RU,2022-03-20 05:08:14,65.9939,57.5281,29.14,94,100,37.71
364,Clyde River,CA,2022-03-20 05:08:14,70.4692,-68.5914,-25.38,78,17,3.24
365,Nuuk,GL,2022-03-20 05:08:14,64.1835,-51.7216,3.81,78,100,10.36
366,Thomaston,US,2022-03-20 05:08:15,32.8882,-84.3266,53.38,63,0,9.22
367,Aqtobe,KZ,2022-03-20 05:08:15,50.2797,57.2072,-3.91,77,0,4.47
368,Georgiyevka,KZ,2022-03-20 05:08:15,43.0369,74.7114,35.64,75,40,4.47
369,Neuquen,AR,2022-03-20 05:08:16,-38.9516,-68.0591,63.52,40,99,18.97
370,Grafton,US,2022-03-20 05:08:16,42.207,-71.6856,47.82,100,100,0.0
371,Qaqortoq,GL,2022-03-20 05:08:17,60.7167,-46.0333,3.29,90,58,3.13
372,Blyznyuky,UA,2022-03-20 05:08:17,48.8578,36.5551,22.64,68,41,10.38
373,Kargil,IN,2022-03-20 05:08:17,34.5667,76.1,25.61,71,14,2.28
374,Port Macquarie,AU,2022-03-20 05:04:57,-31.4333,152.9167,80.89,60,24,15.61
375,Domoni,KM,2022-03-20 05:08:18,-12.2569,44.5319,81.07,84,100,6.11
376,Hiriyur,IN,2022-03-20 05:06:15,13.9456,76.6192,86.58,41,58,9.64
377,Cabo San Lucas,MX,2022-03-20 05:05:13,22.8909,-109.9124,72.52,41,62,10.89
378,Blagoyevo,RU,2022-03-20 05:08:19,63.3667,47.9167,34.34,87,100,12.28
379,Hamilton,US,2022-03-20 05:08:19,39.1834,-84.5333,43.23,92,100,8.05
380,Uva,RU,2022-03-20 05:08:19,56.9908,52.1852,30.49,93,100,8.08
381,Taoudenni,ML,2022-03-20 05:08:20,22.6783,-3.9836,69.44,22,2,12.33
382,Petropavlovsk-Kamchatskiy,RU,2022-03-20 05:08:20,53.0452,158.6483,34.39,87,75,17.9
383,Luanda,AO,2022-03-20 05:08:20,-8.8368,13.2343,78.8,83,75,2.3
384,Road Town,VG,2022-03-20 05:08:21,18.4167,-64.6167,75.0,75,0,23.76
385,Sao Jose Da Coroa Grande,BR,2022-03-20 05:08:21,-8.8978,-35.1478,77.72,82,8,4.88
386,Tual,ID,2022-03-20 05:08:21,-5.6667,132.75,84.99,71,100,7.34
387,Monrovia,LR,2022-03-20 05:08:22,6.3005,-10.7969,76.3,88,100,2.19
388,Brae,GB,2022-03-20 05:08:22,60.3964,-1.353,44.65,70,51,25.57
389,Anamur,TR,2022-03-20 05:08:22,36.0751,32.8369,38.19,43,0,9.69
390,Anadyr,RU,2022-03-20 05:08:23,64.75,177.4833,9.1,78,75,2.24
391,Hurghada,EG,2022-03-20 05:08:23,27.2574,33.8129,58.23,62,93,20.51
392,Geraldton,AU,2022-03-20 05:08:23,-28.7667,114.6,79.21,61,63,16.11
393,Sambava,MG,2022-03-20 05:08:24,-14.2667,50.1667,79.66,83,100,5.23
394,Itarema,BR,2022-03-20 05:08:24,-2.9248,-39.9167,76.46,85,57,4.63
395,Mecca,SA,2022-03-20 05:08:25,21.4267,39.8261,75.45,51,10,2.57
396,Klaksvik,FO,2022-03-20 05:08:25,62.2266,-6.589,47.32,79,14,30.24
397,Xining,CN,2022-03-20 05:08:25,36.6167,101.7667,44.29,41,94,3.71
398,Coquimbo,CL,2022-03-20 05:08:26,-29.9533,-71.3436,60.53,94,100,3.44
399,Namatanai,PG,2022-03-20 05:08:26,-3.6667,152.4333,85.71,60,36,9.17
400,Kodala,IN,2022-03-20 05:08:26,19.6333,84.95,94.91,28,47,2.42
401,Nardaran,AZ,2022-03-20 05:08:27,40.5561,50.0056,38.84,93,100,25.32
402,Ajdabiya,LY,2022-03-20 05:08:27,30.7554,20.2263,49.32,61,84,27.78
403,Vila Velha,BR,2022-03-20 05:05:27,-20.3297,-40.2925,74.95,94,7,6.73
404,Ossora,RU,2022-03-20 05:09:28,59.2353,163.0719,31.84,99,100,11.48
405,Porto Novo,BJ,2022-03-20 05:09:28,6.4965,2.6036,81.82,81,69,7.31
406,Mbigou,GA,2022-03-20 05:09:28,-1.9005,11.906,66.88,99,74,1.25
407,Mersing,MY,2022-03-20 05:09:29,2.4312,103.8405,88.23,64,100,4.38
408,Tottori,JP,2022-03-20 05:09:29,35.5,134.2333,45.75,68,80,6.38
409,Coihaique,CL,2022-03-20 05:06:53,-45.5752,-72.0662,48.81,81,0,2.3
410,Rostovka,RU,2022-03-20 05:09:30,55.3842,71.8891,12.74,77,18,15.88
411,Izhma,RU,2022-03-20 05:09:30,65.0083,53.9113,30.65,83,97,16.58
412,Nantucket,US,2022-03-20 05:09:31,41.2835,-70.0995,53.71,98,100,12.66
413,Valley City,US,2022-03-20 05:05:03,46.9233,-98.0032,34.32,100,0,0.0
414,Belmonte,BR,2022-03-20 05:09:31,-15.8631,-38.8828,74.88,86,3,2.06
415,Sorong,ID,2022-03-20 05:09:31,-0.8833,131.25,84.61,71,92,8.55
416,Eyl,SO,2022-03-20 05:09:32,7.9803,49.8164,78.64,68,9,9.91
417,Biltine,TD,2022-03-20 05:09:32,14.5333,20.9167,69.93,9,6,9.37
418,Lasa,IT,2022-03-20 05:09:33,46.6166,10.7002,33.37,95,91,3.11
419,Sistranda,NO,2022-03-20 05:09:33,63.7256,8.834,40.96,75,100,3.4
420,Cuamba,MZ,2022-03-20 05:09:33,-14.8031,36.5372,68.94,90,100,5.55
421,Moerai,PF,2022-03-20 05:09:34,-22.4333,-151.3333,80.91,72,18,7.23
422,Denpasar,ID,2022-03-20 05:09:34,-8.65,115.2167,87.46,70,20,9.22
423,Luwuk,ID,2022-03-20 05:09:35,-0.9516,122.7875,84.04,79,100,2.86
424,Honiara,SB,2022-03-20 05:09:35,-9.4333,159.95,85.89,68,60,5.53
425,Artesia,US,2022-03-20 05:09:35,33.8658,-118.0831,60.21,84,100,6.91
426,Port Keats,AU,2022-03-20 05:09:36,-14.25,129.55,92.37,52,91,6.73
427,Birmitrapur,IN,2022-03-20 05:09:36,22.4,84.7667,96.21,17,10,6.26
428,Siilinjarvi,FI,2022-03-20 05:09:36,63.0833,27.6667,37.42,81,0,11.5
429,Dudinka,RU,2022-03-20 05:09:37,69.4058,86.1778,18.63,94,100,14.25
430,Independence,US,2022-03-20 05:06:50,39.0911,-94.4155,51.71,54,0,10.36
431,Vao,NC,2022-03-20 05:09:37,-22.6667,167.4833,77.58,75,100,11.52
432,Homestead,US,2022-03-20 05:09:38,25.4687,-80.4776,79.02,96,20,0.0
433,Berlevag,NO,2022-03-20 05:09:38,70.8578,29.0864,34.79,70,99,30.91
434,Maine-Soroa,NE,2022-03-20 05:09:38,13.2114,12.0241,70.95,6,6,7.99
435,Marzuq,YE,2022-03-20 05:09:39,14.4,46.4667,70.95,42,5,2.3
436,Mayor Pablo Lagerenza,PY,2022-03-20 05:09:39,-19.9309,-60.7718,67.55,75,90,7.2
437,Oranjemund,NA,2022-03-20 05:09:40,-28.55,16.4333,72.14,68,0,0.43
438,Santiago Del Estero,AR,2022-03-20 05:09:40,-27.7951,-64.2615,63.93,51,100,4.52
439,Iquique,CL,2022-03-20 05:08:33,-20.2208,-70.1431,66.24,75,63,1.12
440,Russell,US,2022-03-20 05:09:40,32.3502,-85.1999,55.0,76,40,10.36
441,Orlik,RU,2022-03-20 05:09:41,52.5178,99.825,12.27,59,80,2.26
442,Uvinza,TZ,2022-03-20 05:09:41,-5.1036,30.3911,66.52,94,75,2.75
443,Baoding,CN,2022-03-20 05:09:41,38.8511,115.4903,50.2,35,72,7.4
444,Talnakh,RU,2022-03-20 05:09:42,69.4865,88.3972,18.21,93,100,10.98
445,Bucerias,MX,2022-03-20 05:09:42,20.75,-105.3333,68.99,88,0,0.0
446,Paka,MY,2022-03-20 05:08:09,4.6374,103.4368,84.13,77,98,7.2
447,Katangli,RU,2022-03-20 05:09:43,51.7102,143.2326,24.49,84,100,20.0
448,Zeya,RU,2022-03-20 05:09:43,53.75,127.2667,19.08,66,95,5.14
449,Yulara,AU,2022-03-20 05:10:43,-25.2406,130.9889,100.24,11,0,12.66
450,Linkoping,SE,2022-03-20 05:10:44,58.4109,15.6216,26.98,86,10,3.44
451,Bolshaya Glushitsa,RU,2022-03-20 05:10:44,50.2406,43.5908,16.39,95,52,6.67
452,Khanpur,PK,2022-03-20 05:10:45,28.6453,70.6567,93.83,19,0,11.52
453,Conceicao Do Araguaia,BR,2022-03-20 05:10:45,-8.2578,-49.2647,71.8,96,17,2.62
454,Capoterra,IT,2022-03-20 05:10:45,39.1763,8.9718,53.53,86,40,13.8
455,Agadez,NE,2022-03-20 05:10:46,19.75,10.25,70.74,5,0,9.8
456,Inhambane,MZ,2022-03-20 05:10:46,-23.865,35.3833,74.39,62,97,9.17
457,Biggar,GB,2022-03-20 05:10:46,55.6167,-3.5167,37.18,86,1,5.86
458,Muros,ES,2022-03-20 05:10:47,42.7762,-9.0603,53.1,83,99,6.76
459,Coahuayana,MX,2022-03-20 05:10:47,18.7333,-103.6833,66.81,54,16,3.58
460,Machado,BR,2022-03-20 05:10:48,-21.6747,-45.9197,66.78,91,97,3.0
461,Barabinsk,RU,2022-03-20 05:10:48,55.3571,78.357,12.13,87,91,15.7
462,Mangai,CD,2022-03-20 05:10:48,-4.05,19.5333,68.47,99,59,1.74
463,Ribeira Brava,PT,2022-03-20 05:10:49,32.65,-17.0667,60.06,79,46,12.88
464,Fasa,IR,2022-03-20 05:10:49,28.9383,53.6482,65.19,19,0,3.89
465,Texarkana,US,2022-03-20 05:10:49,33.4251,-94.0477,55.62,57,0,4.61
466,Morant Bay,JM,2022-03-20 05:10:50,17.8815,-76.4093,78.42,83,91,10.25
467,Thinadhoo,MV,2022-03-20 05:10:50,0.5333,72.9333,83.03,75,35,17.56
468,Jesus Carranza,MX,2022-03-20 05:10:50,17.4333,-95.0333,70.48,85,100,10.33
469,Pychas,RU,2022-03-20 05:10:51,56.5033,52.4409,29.1,94,99,8.75
470,San Lawrenz,MT,2022-03-20 05:10:51,36.0553,14.204,50.86,78,100,5.99
471,Dhing,IN,2022-03-20 05:10:51,26.4667,92.4667,92.55,22,4,6.82
472,Ponta Do Sol,PT,2022-03-20 05:10:52,32.6667,-17.1,60.06,76,51,13.98
473,Suchiapa,MX,2022-03-20 05:06:15,16.6167,-93.0833,77.32,65,0,19.57
474,Shenjiamen,CN,2022-03-20 05:10:52,29.9576,122.298,50.11,79,100,11.36
475,Mandalgovi,MN,2022-03-20 05:10:53,45.7625,106.2708,19.8,27,6,2.08
476,Carutapera,BR,2022-03-20 05:10:53,-1.195,-46.02,73.6,94,100,0.29
477,Isangel,VU,2022-03-20 05:10:53,-19.55,169.2667,77.52,84,100,2.37
478,Bayonet Point,US,2022-03-20 05:10:54,28.3267,-82.6834,73.4,87,100,11.72
479,Whitehorse,CA,2022-03-20 05:10:54,60.7161,-135.0538,13.08,92,14,4.41
480,Phan Thiet,VN,2022-03-20 05:10:55,10.9333,108.1,89.58,58,86,13.87
481,Horta,PT,2022-03-20 05:10:55,38.5333,-28.6333,57.15,73,98,23.31
482,Manokwari,ID,2022-03-20 05:10:55,-0.8667,134.0833,84.99,68,41,8.25
483,Nouakchott,MR,2022-03-20 05:10:56,18.0858,-15.9785,64.33,71,6,13.8
484,Bathsheba,BB,2022-03-20 05:10:56,13.2167,-59.5167,77.61,83,40,21.85
485,Mumbwa,ZM,2022-03-20 05:10:57,-14.9783,27.0619,61.32,98,66,5.93
486,Podporozhye,RU,2022-03-20 05:10:57,60.9112,34.1706,28.04,96,17,7.27
487,Billings,US,2022-03-20 05:10:57,45.7833,-108.5007,53.37,33,40,10.36
488,Nandikotkur,IN,2022-03-20 05:10:58,15.8667,78.2667,91.44,38,77,12.5
489,Bilma,NE,2022-03-20 05:10:58,18.6853,12.9164,72.19,5,2,6.69
490,Okhotsk,RU,2022-03-20 05:10:58,59.3833,143.3,25.39,76,100,7.7
491,Marsa Matruh,EG,2022-03-20 05:10:59,31.3525,27.2453,51.6,58,92,20.8
492,Simpang,ID,2022-03-20 05:10:59,-1.2667,104.0833,85.66,67,100,2.15
493,Kamyshin,RU,2022-03-20 05:10:59,50.0983,45.416,17.17,94,39,6.17
494,Saint-Georges,GD,2022-03-20 05:09:34,12.0564,-61.7485,77.77,78,27,18.77
495,Mundo Nuevo,MX,2022-03-20 05:11:00,18.7,-95.5,72.25,81,71,21.03
496,Bhola,BD,2022-03-20 05:11:00,22.6833,90.65,86.29,39,11,4.36
497,San Antonio,US,2022-03-20 05:10:50,29.4241,-98.4936,61.32,44,0,9.22
498,Wasserbillig,LU,2022-03-20 05:12:01,49.71,6.5003,40.3,69,89,7.38
499,Aykhal,RU,2022-03-20 05:12:01,66.0,111.5,13.98,87,100,13.53
500,Nishihara,JP,2022-03-20 05:12:01,26.1842,127.7558,72.68,64,20,6.91
501,Grants,US,2022-03-20 05:12:02,35.1473,-107.8514,41.23,16,0,6.91
502,San Quintin,MX,2022-03-20 05:09:29,30.4833,-115.95,57.51,91,7,10.25
503,Te Anau,NZ,2022-03-20 05:12:02,-45.4167,167.7167,67.95,50,59,1.9
504,Mitsamiouli,KM,2022-03-20 05:12:03,-11.3847,43.2844,82.02,77,100,7.38
505,Esqueda,MX,2022-03-20 05:12:03,30.7167,-109.5833,56.46,13,19,5.73
506,Mehamn,NO,2022-03-20 05:12:04,71.0357,27.8492,34.57,68,100,29.21
507,Richards Bay,ZA,2022-03-20 05:12:04,-28.783,32.0377,67.66,77,75,4.43
508,Namibe,AO,2022-03-20 05:12:04,-15.1961,12.1522,73.76,73,83,8.5
509,Auki,SB,2022-03-20 05:12:05,-8.7676,160.7034,85.51,69,89,2.51
510,Byron Bay,AU,2022-03-20 05:07:20,-28.65,153.6167,78.94,62,36,14.05
511,Havelock,US,2022-03-20 05:12:05,34.8791,-76.9013,68.95,91,0,12.66
512,Niono,ML,2022-03-20 05:12:06,14.2526,-5.993,78.53,19,50,8.59
513,Labuan,MY,2022-03-20 05:12:06,5.2767,115.2417,80.8,77,100,5.01
514,Bonfim,BR,2022-03-20 05:12:06,3.0833,-59.95,76.01,81,86,7.02
515,Caravelas,BR,2022-03-20 05:12:07,-17.7125,-39.2481,73.17,89,0,2.15
516,Oda,JP,2022-03-20 05:12:07,35.1833,132.5,45.97,57,85,4.32
517,Zwedru,LR,2022-03-20 05:12:07,6.0667,-8.1281,70.18,98,95,2.46
518,Monte Alegre,BR,2022-03-20 05:12:08,-2.0078,-54.0692,72.63,99,91,3.22
519,Northam,GB,2022-03-20 05:12:08,51.0333,-4.2167,43.25,65,8,15.21
520,Gao,ML,2022-03-20 05:12:09,16.6362,1.637,78.53,19,4,9.26
521,Port-Cartier,CA,2022-03-20 05:12:09,50.0334,-66.8654,25.75,87,100,18.14
522,Nome,US,2022-03-20 05:12:09,64.5011,-165.4064,8.67,56,0,3.44
523,Macau,MO,2022-03-20 05:12:10,22.2006,113.5461,76.86,88,40,16.11
524,Butajira,ET,2022-03-20 05:12:10,8.1167,38.3667,64.72,53,79,4.18
525,Aksu,CN,2022-03-20 05:12:10,41.1231,80.2644,47.44,72,100,13.38
526,Nadym,RU,2022-03-20 05:12:11,65.5333,72.5167,22.12,92,9,14.7
527,Grand-Santi,GF,2022-03-20 05:12:11,4.25,-54.3833,72.34,100,100,1.36
528,Valparaiso,CL,2022-03-20 05:12:11,-33.0393,-71.6273,63.48,63,0,4.61
529,Mattru,SL,2022-03-20 05:12:12,7.6244,-11.8332,72.99,94,77,0.87
530,Monaragala,LK,2022-03-20 05:12:12,6.8714,81.3487,88.86,49,1,2.93
531,Samoded,RU,2022-03-20 05:12:13,63.6083,40.5111,35.49,94,97,10.49
532,Xingyi,CN,2022-03-20 05:12:13,24.1877,102.817,79.41,19,64,17.38
533,Abong Mbang,CM,2022-03-20 05:12:14,3.9833,13.1833,68.63,90,97,1.77
534,Harper,LR,2022-03-20 05:12:15,4.375,-7.7169,78.1,89,65,4.47
535,Pangai,TO,2022-03-20 05:12:15,-19.8,-174.35,81.54,77,100,11.79
536,Tiznit,MA,2022-03-20 05:12:15,29.5833,-9.5,52.77,90,57,2.33
537,Vila,PT,2022-03-20 05:12:16,42.0304,-8.1588,49.08,69,99,4.05
538,Talon,PH,2022-03-20 05:12:16,11.56,122.6811,86.32,68,98,9.73
539,Twin Falls,US,2022-03-20 05:12:17,42.3505,-114.6445,43.14,70,100,14.97
540,Najran,SA,2022-03-20 05:12:17,17.4924,44.1277,66.18,21,4,1.63
541,Karratha,AU,2022-03-20 05:12:17,-20.7377,116.8463,96.48,37,21,7.47
542,Dongsheng,CN,2022-03-20 05:12:18,39.8161,109.9776,39.22,37,95,5.91
543,Okato,NZ,2022-03-20 05:13:18,-39.2,173.8833,65.68,88,100,17.94
544,Buchanan,LR,2022-03-20 05:13:18,5.8808,-10.0467,77.77,87,100,2.68
545,Noyabrsk,RU,2022-03-20 05:13:19,63.1994,75.4507,27.99,89,100,13.85
546,Dawlatabad,AF,2022-03-20 05:13:19,36.4141,64.9053,45.84,41,2,5.19
547,Rawlins,US,2022-03-20 05:13:19,41.7911,-107.2387,39.34,41,0,3.44
548,Caborca,MX,2022-03-20 05:13:20,30.5838,-111.101,62.04,14,3,2.84
549,Walvis Bay,NA,2022-03-20 05:13:20,-22.9575,14.5053,60.1,83,44,2.04
550,Celestun,MX,2022-03-20 05:13:20,20.8667,-90.4,77.2,84,3,8.5
551,Morondava,MG,2022-03-20 05:13:21,-20.2833,44.2833,78.82,83,94,6.55
552,Narsaq,GL,2022-03-20 05:13:21,60.9167,-46.05,12.42,79,33,5.12
553,Ginir,ET,2022-03-20 05:13:21,7.1333,40.7,66.85,49,74,6.24
554,Na Wa,TH,2022-03-20 05:13:22,17.4897,104.1006,98.24,34,44,5.44
555,San Carlos,VE,2022-03-20 05:13:22,9.6612,-68.5827,75.06,74,71,3.15
556,Beira,MZ,2022-03-20 05:13:23,-19.8436,34.8389,73.49,88,75,4.61
557,Marshall,US,2022-03-20 05:11:50,34.3834,-86.3333,44.35,72,0,3.44
558,Telica,NI,2022-03-20 05:13:23,12.522,-86.8594,81.1,56,97,6.15
559,Pochutla,MX,2022-03-20 05:13:23,15.7432,-96.4661,75.81,66,12,2.51
560,Polyarnyy,RU,2022-03-20 05:13:24,69.1989,33.4478,32.77,77,93,21.34
561,Majene,ID,2022-03-20 05:13:24,-3.5403,118.9707,80.71,77,100,0.54
562,Maamba,ZM,2022-03-20 05:13:24,-17.3667,27.15,67.89,93,85,2.71
563,La Fria,VE,2022-03-20 05:13:25,8.2203,-72.2439,78.91,84,88,2.55
564,Abhar,IR,2022-03-20 05:13:25,36.1468,49.218,41.74,51,65,6.76
565,Hranice,CZ,2022-03-20 05:13:26,49.548,17.7347,37.53,63,37,5.48
566,Havoysund,NO,2022-03-20 05:13:26,70.9963,24.6622,35.83,68,100,27.94
567,Kapoeta,SS,2022-03-20 05:13:26,4.7717,33.5903,85.98,33,51,14.47
568,Karwar,IN,2022-03-20 05:13:27,14.8,74.1333,84.33,63,58,5.86
569,Siddipet,IN,2022-03-20 05:13:27,18.1,78.85,93.45,27,35,8.52
570,Laguna,US,2022-03-20 05:13:27,38.421,-121.4238,55.54,82,75,6.91
571,Chapleau,CA,2022-03-20 05:13:28,47.8405,-83.4034,30.9,97,100,9.19
572,Muravlenko,RU,2022-03-20 05:13:28,63.7898,74.523,23.7,92,85,14.36
573,Gravdal,NO,2022-03-20 05:13:29,68.1214,13.5031,42.89,90,98,30.65
574,Marienburg,PL,2022-03-20 05:13:29,54.0359,19.0266,34.12,64,0,5.03
575,Stanger,ZA,2022-03-20 05:13:29,-29.3282,31.2895,66.9,84,91,3.02
